date_time,concentration
2019-12-28 06:23:59,0.033
2019-12-28 06:25:59,0.034
2019-12-28 06:27:59,0.032
2019-12-28 06:29:59,0.032
2019-12-28 06:31:59,0.032
2019-12-28 06:33:59,0.035
2019-12-28 06:35:59,0.034
2019-12-28 06:37:59,0.03
2019-12-28 06:39:59,0.03
2019-12-28 06:41:59,0.029
2019-12-28 06:43:59,0.028
2019-12-28 06:45:59,0.027
2019-12-28 06:47:59,0.027
2019-12-28 06:49:59,0.028
2019-12-28 06:51:59,0.029
2019-12-28 06:53:59,0.03
2019-12-28 06:55:59,0.03
2019-12-28 06:57:59,0.031
2019-12-28 06:59:59,0.031
2019-12-28 07:01:59,0.031
2019-12-28 07:03:59,0.033
2019-12-28 07:05:59,0.035
2019-12-28 07:07:59,0.035
2019-12-28 07:09:59,0.035
2019-12-28 07:11:59,0.037
2019-12-28 07:13:59,0.04
2019-12-28 07:15:59,0.041
2019-12-28 07:17:59,0.043
2019-12-28 07:19:59,0.043
2019-12-28 07:21:59,0.042
2019-12-28 07:23:59,0.037
2019-12-28 07:25:59,0.037
2019-12-28 07:27:59,0.038
2019-12-28 07:29:59,0.038
2019-12-28 07:31:59,0.04
2019-12-28 07:33:59,0.038
2019-12-28 07:35:59,0.037
2019-12-28 07:37:59,0.037
2019-12-28 07:39:59,0.036
2019-12-28 07:41:59,0.036
2019-12-28 07:43:59,0.035
2019-12-28 07:45:59,0.035
2019-12-28 07:47:59,0.035
2019-12-28 07:49:59,0.035
2019-12-28 07:51:59,0.035
2019-12-28 07:53:59,0.034
2019-12-28 07:55:59,0.035
2019-12-28 07:57:59,0.035
2019-12-28 07:59:59,0.033
2019-12-28 08:01:59,0.033
2019-12-28 08:03:59,0.033
2019-12-28 08:05:59,0.033
2019-12-28 08:07:59,0.032
2019-12-28 08:09:59,0.032
2019-12-28 08:11:59,0.032
2019-12-28 08:13:59,0.032
2019-12-28 08:15:59,0.031
2019-12-28 08:17:59,0.031
2019-12-28 08:19:59,0.031
2019-12-28 08:21:59,0.031
2019-12-28 08:23:59,0.031
2019-12-28 08:25:59,0.03
2019-12-28 08:27:59,0.03
2019-12-28 08:29:59,0.03
2019-12-28 08:31:59,0.03
2019-12-28 08:33:59,0.031
2019-12-28 08:35:59,0.032
2019-12-28 08:37:59,0.032
2019-12-28 08:39:59,0.031
2019-12-28 08:41:59,0.033
2019-12-28 08:43:59,0.034
2019-12-28 08:45:59,0.038
2019-12-28 08:47:59,0.042
2019-12-28 08:49:59,0.037
2019-12-28 08:51:59,0.037
2019-12-28 08:53:59,0.035
2019-12-28 08:55:59,0.033
2019-12-28 08:57:59,0.033
2019-12-28 08:59:59,0.032
2019-12-28 09:01:59,0.032
2019-12-28 09:03:59,0.032
2019-12-28 09:05:59,0.032
2019-12-28 09:07:59,0.032
2019-12-28 09:09:59,0.034
2019-12-28 09:11:59,0.033
2019-12-28 09:13:59,0.032
2019-12-28 09:15:59,0.032
2019-12-28 09:17:59,0.033
2019-12-28 09:19:59,0.035
2019-12-28 09:21:59,0.036
2019-12-28 09:23:59,0.036
2019-12-28 09:25:59,0.037
2019-12-28 09:27:59,0.038
2019-12-28 09:29:59,0.038
2019-12-28 09:31:59,0.038
2019-12-28 09:33:59,0.038
2019-12-28 09:35:59,0.038
2019-12-28 09:37:59,0.038
2019-12-28 09:39:59,0.037
2019-12-28 09:41:59,0.037
2019-12-28 09:43:59,0.037
2019-12-28 09:45:59,0.036
2019-12-28 09:47:59,0.036
2019-12-28 09:49:59,0.035
2019-12-28 09:51:59,0.034
2019-12-28 09:53:59,0.036
2019-12-28 09:55:59,0.036
2019-12-28 09:57:59,0.033
2019-12-28 09:59:59,0.033
2019-12-28 10:01:59,0.033
2019-12-28 10:03:59,0.032
2019-12-28 10:05:59,0.032
2019-12-28 10:07:59,0.033
2019-12-28 10:09:59,0.033
2019-12-28 10:11:59,0.032
2019-12-28 10:13:59,0.032
2019-12-28 10:15:59,0.033
2019-12-28 10:17:59,0.033
2019-12-28 10:19:59,0.034
2019-12-28 10:21:59,0.034
2019-12-28 10:23:59,0.034
2019-12-28 10:25:59,0.034
2019-12-28 10:27:59,0.033
2019-12-28 10:29:59,0.034
2019-12-28 10:31:59,0.034
2019-12-28 10:33:59,0.034
2019-12-28 10:35:59,0.035
2019-12-28 10:37:59,0.035
2019-12-28 10:39:59,0.048
2019-12-28 10:41:59,0.035
2019-12-28 10:43:59,0.037
2019-12-28 10:45:59,0.035
2019-12-28 10:47:59,0.034
2019-12-28 10:49:59,0.033
2019-12-28 10:51:59,0.033
2019-12-28 10:53:59,0.033
2019-12-28 10:55:59,0.033
2019-12-28 10:57:59,0.032
2019-12-28 10:59:59,0.031
2019-12-28 11:01:59,0.031
2019-12-28 11:03:59,0.032
2019-12-28 11:05:59,0.032
2019-12-28 11:07:59,0.031
2019-12-28 11:09:59,0.032
2019-12-28 11:11:59,0.032
2019-12-28 11:13:59,0.032
2019-12-28 11:15:59,0.032
2019-12-28 11:17:59,0.032
2019-12-28 11:19:59,0.032
2019-12-28 11:21:59,0.033
2019-12-28 11:23:59,0.033
2019-12-28 11:25:59,0.032
2019-12-28 11:27:59,0.033
2019-12-28 11:29:59,0.033
2019-12-28 11:31:59,0.033
2019-12-28 11:33:59,0.034
2019-12-28 11:35:59,0.035
2019-12-28 11:37:59,0.034
2019-12-28 11:39:59,0.034
2019-12-28 11:41:59,0.034
2019-12-28 11:43:59,0.034
2019-12-28 11:45:59,0.033
2019-12-28 11:47:59,0.031
2019-12-28 11:49:59,0.031
2019-12-28 11:51:59,0.033
2019-12-28 11:53:59,0.034
2019-12-28 11:55:59,0.033
2019-12-28 11:57:59,0.034
2019-12-28 11:59:59,0.035
2019-12-28 12:01:59,0.034
2019-12-28 12:03:59,0.033
2019-12-28 12:05:59,0.033
2019-12-28 12:07:59,0.032
2019-12-28 12:09:59,0.031
2019-12-28 12:11:59,0.032
2019-12-28 12:13:59,0.033
2019-12-28 12:15:59,0.032
2019-12-28 12:17:59,0.033
2019-12-28 12:19:59,0.031
2019-12-28 12:21:59,0.031
2019-12-28 12:23:59,0.031
2019-12-28 12:25:59,0.032
2019-12-28 12:27:59,0.032
2019-12-28 12:29:59,0.03
2019-12-28 12:31:59,0.028
2019-12-28 12:33:59,0.031
2019-12-28 12:35:59,0.03
2019-12-28 12:37:59,0.027
2019-12-28 12:39:59,0.028
2019-12-28 12:41:59,0.031
2019-12-28 12:43:59,0.034
2019-12-28 12:45:59,0.03
2019-12-28 12:47:59,0.026
2019-12-28 12:49:59,0.025
2019-12-28 12:51:59,0.025
2019-12-28 12:53:59,0.024
2019-12-28 12:55:59,0.028
2019-12-28 12:57:59,0.038
2019-12-28 12:59:59,0.04
2019-12-28 13:01:59,0.039
2019-12-28 13:03:59,0.037
2019-12-28 13:05:59,0.033
2019-12-28 13:07:59,0.035
2019-12-28 13:09:59,0.034
2019-12-28 13:11:59,0.033
2019-12-28 13:13:59,0.032
2019-12-28 13:15:59,0.031
2019-12-28 13:17:59,0.03
2019-12-28 13:19:59,0.029
2019-12-28 13:21:59,0.029
2019-12-28 13:23:59,0.028
2019-12-28 13:25:59,0.029
2019-12-28 13:27:59,0.031
2019-12-28 13:29:59,0.031
2019-12-28 13:31:59,0.029
2019-12-28 13:33:59,0.029
2019-12-28 13:35:59,0.029
2019-12-28 13:37:59,0.028
2019-12-28 13:39:59,0.026
2019-12-28 13:41:59,0.025
2019-12-28 13:43:59,0.023
2019-12-28 13:45:59,0.026
2019-12-28 13:47:59,0.027
2019-12-28 13:49:59,0.026
2019-12-28 13:51:59,0.026
2019-12-28 13:53:59,0.025
2019-12-28 13:55:59,0.024
2019-12-28 13:57:59,0.024
2019-12-28 13:59:59,0.024
2019-12-28 14:01:59,0.025
2019-12-28 14:03:59,0.022
2019-12-28 14:05:59,0.022
2019-12-28 14:07:59,0.019
2019-12-28 14:09:59,0.019
2019-12-28 14:11:59,0.021
2019-12-28 14:13:59,0.023
2019-12-28 14:15:59,0.024
2019-12-28 14:17:59,0.024
2019-12-28 14:19:59,0.023
2019-12-28 14:21:59,0.022
2019-12-28 14:23:59,0.022
2019-12-28 14:25:59,0.022
2019-12-28 14:27:59,0.023
2019-12-28 14:29:59,0.023
2019-12-28 14:31:59,0.024
2019-12-28 14:33:59,0.024
2019-12-28 14:35:59,0.025
2019-12-28 14:37:59,0.024
2019-12-28 14:39:59,0.025
2019-12-28 14:41:59,0.024
2019-12-28 14:43:59,0.023
2019-12-28 14:45:59,0.023
2019-12-28 14:47:59,0.022
2019-12-28 14:49:59,0.022
2019-12-28 14:51:59,0.022
2019-12-28 14:53:59,0.021
2019-12-28 14:55:59,0.021
2019-12-28 14:57:59,0.021
2019-12-28 14:59:59,0.021
2019-12-28 15:01:59,0.021
2019-12-28 15:03:59,0.021
2019-12-28 15:05:59,0.021
2019-12-28 15:07:59,0.021
2019-12-28 15:09:59,0.02
2019-12-28 15:11:59,0.02
2019-12-28 15:13:59,0.019
2019-12-28 15:15:59,0.019
2019-12-28 15:17:59,0.02
2019-12-28 15:19:59,0.019
2019-12-28 15:21:59,0.019
2019-12-28 15:23:59,0.019
2019-12-28 15:25:59,0.019
2019-12-28 15:27:59,0.019
2019-12-28 15:29:59,0.019
2019-12-28 15:31:59,0.019
2019-12-28 15:33:59,0.019
2019-12-28 15:35:59,0.023
2019-12-28 15:37:59,0.031
2019-12-28 15:39:59,0.028
2019-12-28 15:41:59,0.023
2019-12-28 15:43:59,0.02
2019-12-28 15:45:59,0.02
2019-12-28 15:47:59,0.021
2019-12-28 15:49:59,0.02
2019-12-28 15:51:59,0.019
2019-12-28 15:53:59,0.019
2019-12-28 15:55:59,0.019
2019-12-28 15:57:59,0.019
2019-12-28 15:59:59,0.019
2019-12-28 16:01:59,0.02
2019-12-28 16:03:59,0.02
2019-12-28 16:05:59,0.02
2019-12-28 16:07:59,0.02
2019-12-28 16:09:59,0.02
2019-12-28 16:11:59,0.019
2019-12-28 16:13:59,0.02
2019-12-28 16:15:59,0.019
2019-12-28 16:17:59,0.019
2019-12-28 16:19:59,0.019
2019-12-28 16:21:59,0.019
2019-12-28 16:23:59,0.019
2019-12-28 16:25:59,0.019
2019-12-28 16:27:59,0.019
2019-12-28 16:29:59,0.019
2019-12-28 16:31:59,0.02
2019-12-28 16:33:59,0.02
2019-12-28 16:35:59,0.019
2019-12-28 16:37:59,0.019
2019-12-28 16:39:59,0.019
2019-12-28 16:41:59,0.02
2019-12-28 16:43:59,0.02
2019-12-28 16:45:59,0.02
2019-12-28 16:47:59,0.019
2019-12-28 16:49:59,0.019
2019-12-28 16:51:59,0.019
2019-12-28 16:53:59,0.019
2019-12-28 16:55:59,0.019
2019-12-28 16:57:59,0.019
2019-12-28 16:59:59,0.02
2019-12-28 17:01:59,0.02
2019-12-28 17:03:59,0.021
2019-12-28 17:05:59,0.02
2019-12-28 17:07:59,0.021
2019-12-28 17:09:59,0.021
2019-12-28 17:11:59,0.021
2019-12-28 17:13:59,0.021
2019-12-28 17:15:59,0.021
2019-12-28 17:17:59,0.021
2019-12-28 17:19:59,0.021
2019-12-28 17:21:59,0.021
2019-12-28 17:23:59,0.021
2019-12-28 17:25:59,0.021
2019-12-28 17:27:59,0.021
2019-12-28 17:29:59,0.022
2019-12-28 17:31:59,0.022
2019-12-28 17:33:59,0.024
2019-12-28 17:35:59,0.024
2019-12-28 17:37:59,0.024
2019-12-28 17:39:59,0.024
2019-12-28 17:41:59,0.024
2019-12-28 17:43:59,0.026
2019-12-28 17:45:59,0.027
2019-12-28 17:47:59,0.027
2019-12-28 17:49:59,0.027
2019-12-28 17:51:59,0.026
2019-12-28 17:53:59,0.025
2019-12-28 17:55:59,0.025
2019-12-28 17:57:59,0.025
2019-12-28 17:59:59,0.024
2019-12-28 18:01:59,0.025
2019-12-28 18:03:59,0.025
2019-12-28 18:05:59,0.026
2019-12-28 18:07:59,0.029
2019-12-28 18:09:59,0.031
2019-12-28 18:11:59,0.031
2019-12-28 18:13:59,0.028
2019-12-28 18:15:59,0.028
2019-12-28 18:17:59,0.028
2019-12-28 18:19:59,0.029
2019-12-28 18:21:59,0.028
2019-12-28 18:23:59,0.027
2019-12-28 18:25:59,0.027
2019-12-28 18:27:59,0.026
2019-12-28 18:29:59,0.026
2019-12-28 18:31:59,0.026
2019-12-28 18:33:59,0.025
2019-12-28 18:35:59,0.026
2019-12-28 18:37:59,0.027
2019-12-28 18:39:59,0.028
2019-12-28 18:41:59,0.029
2019-12-28 18:43:59,0.029
2019-12-28 18:45:59,0.03
2019-12-28 18:47:59,0.029
2019-12-28 18:49:59,0.029
2019-12-28 18:51:59,0.028
2019-12-28 18:53:59,0.028
2019-12-28 18:55:59,0.029
2019-12-28 18:57:59,0.031
2019-12-28 18:59:59,0.032
2019-12-28 19:01:59,0.034
2019-12-28 19:03:59,0.034
2019-12-28 19:05:59,0.034
2019-12-28 19:07:59,0.032
2019-12-28 19:09:59,0.031
2019-12-28 19:11:59,0.031
2019-12-28 19:13:59,0.031
2019-12-28 19:15:59,0.032
2019-12-28 19:17:59,0.033
2019-12-28 19:19:59,0.032
2019-12-28 19:21:59,0.031
2019-12-28 19:23:59,0.03
2019-12-28 19:25:59,0.029
2019-12-28 19:27:59,0.03
2019-12-28 19:29:59,0.031
2019-12-28 19:31:59,0.032
2019-12-28 19:33:59,0.034
2019-12-28 19:35:59,0.035
2019-12-28 19:37:59,0.038
2019-12-28 19:39:59,0.039
2019-12-28 19:41:59,0.041
2019-12-28 19:43:59,0.041
2019-12-28 19:45:59,0.042
2019-12-28 19:47:59,0.041
2019-12-28 19:49:59,0.041
2019-12-28 19:51:59,0.038
2019-12-28 19:53:59,0.036
2019-12-28 19:55:59,0.033
2019-12-28 19:57:59,0.033
2019-12-28 19:59:59,0.033
2019-12-28 20:01:59,0.032
2019-12-28 20:03:59,0.033
2019-12-28 20:05:59,0.033
2019-12-28 20:07:59,0.033
2019-12-28 20:09:59,0.032
2019-12-28 20:11:59,0.032
2019-12-28 20:13:59,0.031
2019-12-28 20:15:59,0.031
2019-12-28 20:17:59,0.031
2019-12-28 20:19:59,0.031
2019-12-28 20:21:59,0.031
2019-12-28 20:23:59,0.031
2019-12-28 20:25:59,0.03
2019-12-28 20:27:59,0.03
2019-12-28 20:29:59,0.029
2019-12-28 20:31:59,0.029
2019-12-28 20:33:59,0.029
2019-12-28 20:35:59,0.03
2019-12-28 20:37:59,0.031
2019-12-28 20:39:59,0.033
2019-12-28 20:41:59,0.036
2019-12-28 20:43:59,0.034
2019-12-28 20:45:59,0.034
2019-12-28 20:47:59,0.034
2019-12-28 20:49:59,0.033
2019-12-28 20:51:59,0.034
2019-12-28 20:53:59,0.034
2019-12-28 20:55:59,0.034
2019-12-28 20:57:59,0.033
2019-12-28 20:59:59,0.033
2019-12-28 21:01:59,0.034
2019-12-28 21:03:59,0.035
2019-12-28 21:05:59,0.035
2019-12-28 21:07:59,0.034
2019-12-28 21:09:59,0.035
2019-12-28 21:11:59,0.034
2019-12-28 21:13:59,0.034
2019-12-28 21:15:59,0.033
2019-12-28 21:17:59,0.034
2019-12-28 21:19:59,0.035
2019-12-28 21:21:59,0.035
2019-12-28 21:23:59,0.034
2019-12-28 21:25:59,0.035
2019-12-28 21:27:59,0.034
2019-12-28 21:29:59,0.034
2019-12-28 21:31:59,0.034
2019-12-28 21:33:59,0.034
2019-12-28 21:35:59,0.034
2019-12-28 21:37:59,0.032
2019-12-28 21:39:59,0.031
2019-12-28 21:41:59,0.032
2019-12-28 21:43:59,0.032
2019-12-28 21:45:59,0.032
2019-12-28 21:47:59,0.032
2019-12-28 21:49:59,0.033
2019-12-28 21:51:59,0.031
2019-12-28 21:53:59,0.03
2019-12-28 21:55:59,0.03
2019-12-28 21:57:59,0.03
2019-12-28 21:59:59,0.031
2019-12-28 22:01:59,0.032
2019-12-28 22:03:59,0.031
2019-12-28 22:05:59,0.032
2019-12-28 22:07:59,0.032
2019-12-28 22:09:59,0.031
2019-12-28 22:11:59,0.032
2019-12-28 22:13:59,0.032
2019-12-28 22:15:59,0.032
2019-12-28 22:17:59,0.032
2019-12-28 22:19:59,0.034
2019-12-28 22:21:59,0.034
2019-12-28 22:23:59,0.034
2019-12-28 22:25:59,0.034
2019-12-28 22:27:59,0.033
2019-12-28 22:29:59,0.032
2019-12-28 22:31:59,0.032
2019-12-28 22:33:59,0.032
2019-12-28 22:35:59,0.032
2019-12-28 22:37:59,0.032
2019-12-28 22:39:59,0.032
2019-12-28 22:41:59,0.032
2019-12-28 22:43:59,0.031
2019-12-28 22:45:59,0.031
2019-12-28 22:47:59,0.031
2019-12-28 22:49:59,0.031
2019-12-28 22:51:59,0.03
2019-12-28 22:53:59,0.03
2019-12-28 22:55:59,0.03
2019-12-28 22:57:59,0.03
2019-12-28 22:59:59,0.031
2019-12-28 23:01:59,0.031
2019-12-28 23:03:59,0.031
2019-12-28 23:05:59,0.031
2019-12-28 23:07:59,0.031
2019-12-28 23:09:59,0.032
2019-12-28 23:11:59,0.032
2019-12-28 23:13:59,0.031
2019-12-28 23:15:59,0.032
2019-12-28 23:17:59,0.034
2019-12-28 23:19:59,0.032
2019-12-28 23:21:59,0.032
2019-12-28 23:23:59,0.03
2019-12-28 23:25:59,0.03
2019-12-28 23:27:59,0.037
2019-12-28 23:29:59,0.045
2019-12-28 23:31:59,0.037
2019-12-28 23:33:59,0.032
2019-12-28 23:35:59,0.029
2019-12-28 23:37:59,0.031
2019-12-28 23:39:59,0.033
2019-12-28 23:41:59,0.03
2019-12-28 23:43:59,0.029
2019-12-28 23:45:59,0.029
2019-12-28 23:47:59,0.028
2019-12-28 23:49:59,0.03
2019-12-28 23:51:59,0.031
2019-12-28 23:53:59,0.032
2019-12-28 23:55:59,0.032
2019-12-28 23:57:59,0.032
2019-12-28 23:59:59,0.031
2019-12-29 00:01:59,0.031
2019-12-29 00:03:59,0.03
2019-12-29 00:05:59,0.029
2019-12-29 00:07:59,0.029
2019-12-29 00:09:59,0.029
2019-12-29 00:11:59,0.03
2019-12-29 00:13:59,0.031
2019-12-29 00:15:59,0.031
2019-12-29 00:17:59,0.031
2019-12-29 00:19:59,0.032
2019-12-29 00:21:59,0.032
2019-12-29 00:23:59,0.032
2019-12-29 00:25:59,0.032
2019-12-29 00:27:59,0.03
2019-12-29 00:29:59,0.029
2019-12-29 00:31:59,0.03
2019-12-29 00:33:59,0.03
2019-12-29 00:35:59,0.029
2019-12-29 00:37:59,0.029
2019-12-29 00:39:59,0.03
2019-12-29 00:41:59,0.03
2019-12-29 00:43:59,0.03
2019-12-29 00:45:59,0.03
2019-12-29 00:47:59,0.029
2019-12-29 00:49:59,0.03
2019-12-29 00:51:59,0.03
2019-12-29 00:53:59,0.029
2019-12-29 00:55:59,0.029
2019-12-29 00:57:59,0.029
2019-12-29 00:59:59,0.029
2019-12-29 01:01:59,0.028
2019-12-29 01:03:59,0.028
2019-12-29 01:05:59,0.028
2019-12-29 01:07:59,0.029
2019-12-29 01:09:59,0.03
2019-12-29 01:11:59,0.033
2019-12-29 01:13:59,0.033
2019-12-29 01:15:59,0.034
2019-12-29 01:17:59,0.035
2019-12-29 01:19:59,0.035
2019-12-29 01:21:59,0.041
2019-12-29 01:23:59,0.047
2019-12-29 01:25:59,0.055
2019-12-29 01:27:59,0.042
2019-12-29 01:29:59,0.038
2019-12-29 01:31:59,0.035
2019-12-29 01:33:59,0.034
2019-12-29 01:35:59,0.034
2019-12-29 01:37:59,0.034
2019-12-29 01:39:59,0.035
2019-12-29 01:41:59,0.035
2019-12-29 01:43:59,0.035
2019-12-29 01:45:59,0.034
2019-12-29 01:47:59,0.035
2019-12-29 01:49:59,0.035
2019-12-29 01:51:59,0.034
2019-12-29 01:53:59,0.034
2019-12-29 01:55:59,0.032
2019-12-29 01:57:59,0.032
2019-12-29 01:59:59,0.032
2019-12-29 02:01:59,0.031
2019-12-29 02:03:59,0.033
2019-12-29 02:05:59,0.033
2019-12-29 02:07:59,0.032
2019-12-29 02:09:59,0.033
2019-12-29 02:11:59,0.035
2019-12-29 02:13:59,0.036
2019-12-29 02:15:59,0.035
2019-12-29 02:17:59,0.034
2019-12-29 02:19:59,0.034
2019-12-29 02:21:59,0.034
2019-12-29 02:23:59,0.033
2019-12-29 02:25:59,0.033
2019-12-29 02:27:59,0.033
2019-12-29 02:29:59,0.034
2019-12-29 02:31:59,0.033
2019-12-29 02:33:59,0.032
2019-12-29 02:35:59,0.033
2019-12-29 02:37:59,0.032
2019-12-29 02:39:59,0.032
2019-12-29 02:41:59,0.031
2019-12-29 02:43:59,0.03
2019-12-29 02:45:59,0.03
2019-12-29 02:47:59,0.029
2019-12-29 02:49:59,0.029
2019-12-29 02:51:59,0.029
2019-12-29 02:53:59,0.029
2019-12-29 02:55:59,0.029
2019-12-29 02:57:59,0.029
2019-12-29 02:59:59,0.029
2019-12-29 03:01:59,0.029
2019-12-29 03:03:59,0.029
2019-12-29 03:05:59,0.029
2019-12-29 03:07:59,0.029
2019-12-29 03:09:59,0.03
2019-12-29 03:11:59,0.03
2019-12-29 03:13:59,0.029
2019-12-29 03:15:59,0.029
2019-12-29 03:17:59,0.03
2019-12-29 03:19:59,0.031
2019-12-29 03:21:59,0.031
2019-12-29 03:23:59,0.03
2019-12-29 03:25:59,0.03
2019-12-29 03:27:59,0.03
2019-12-29 03:29:59,0.031
2019-12-29 03:31:59,0.031
2019-12-29 03:33:59,0.03
2019-12-29 03:35:59,0.03
2019-12-29 03:37:59,0.03
2019-12-29 03:39:59,0.029
2019-12-29 03:41:59,0.029
2019-12-29 03:43:59,0.029
2019-12-29 03:45:59,0.029
2019-12-29 03:47:59,0.029
2019-12-29 03:49:59,0.03
2019-12-29 03:51:59,0.031
2019-12-29 03:53:59,0.032
2019-12-29 03:55:59,0.033
2019-12-29 03:57:59,0.033
2019-12-29 03:59:59,0.032
2019-12-29 04:01:59,0.032
2019-12-29 04:03:59,0.031
2019-12-29 04:05:59,0.031
2019-12-29 04:07:59,0.03
2019-12-29 04:09:59,0.029
2019-12-29 04:11:59,0.029
2019-12-29 04:13:59,0.029
2019-12-29 04:15:59,0.029
2019-12-29 04:17:59,0.03
2019-12-29 04:19:59,0.03
2019-12-29 04:21:59,0.03
2019-12-29 04:23:59,0.03
2019-12-29 04:25:59,0.03
2019-12-29 04:27:59,0.029
2019-12-29 04:29:59,0.029
2019-12-29 04:31:59,0.029
2019-12-29 04:33:59,0.03
2019-12-29 04:35:59,0.029
2019-12-29 04:37:59,0.03
2019-12-29 04:39:59,0.03
2019-12-29 04:41:59,0.029
2019-12-29 04:43:59,0.029
2019-12-29 04:45:59,0.03
2019-12-29 04:47:59,0.03
2019-12-29 04:49:59,0.03
2019-12-29 04:51:59,0.03
2019-12-29 04:53:59,0.03
2019-12-29 04:55:59,0.03
2019-12-29 04:57:59,0.03
2019-12-29 04:59:59,0.03
2019-12-29 05:01:59,0.03
2019-12-29 05:03:59,0.03
2019-12-29 05:05:59,0.031
2019-12-29 05:07:59,0.031
2019-12-29 05:09:59,0.031
2019-12-29 05:11:59,0.031
2019-12-29 05:13:59,0.031
2019-12-29 05:15:59,0.031
2019-12-29 05:17:59,0.031
2019-12-29 05:19:59,0.031
2019-12-29 05:21:59,0.031
2019-12-29 05:23:59,0.032
2019-12-29 05:25:59,0.031
2019-12-29 05:27:59,0.033
2019-12-29 05:29:59,0.033
2019-12-29 05:31:59,0.033
2019-12-29 05:33:59,0.033
2019-12-29 05:35:59,0.033
2019-12-29 05:37:59,0.033
2019-12-29 05:39:59,0.033
2019-12-29 05:41:59,0.034
2019-12-29 05:43:59,0.035
2019-12-29 05:45:59,0.034
2019-12-29 05:47:59,0.034
2019-12-29 05:49:59,0.033
2019-12-29 05:51:59,0.033
2019-12-29 05:53:59,0.031
2019-12-29 05:55:59,0.031
2019-12-29 05:57:59,0.03
2019-12-29 05:59:59,0.03
2019-12-29 06:01:59,0.03
2019-12-29 06:03:59,0.03
2019-12-29 06:05:59,0.031
2019-12-29 06:07:59,0.031
2019-12-29 06:09:59,0.031
2019-12-29 06:11:59,0.031
2019-12-29 06:13:59,0.032
2019-12-29 06:15:59,0.032
2019-12-29 06:17:59,0.032
2019-12-29 06:19:59,0.033
2019-12-29 06:21:59,0.032
2019-12-29 06:23:59,0.032
2019-12-29 06:25:59,0.032
2019-12-29 06:27:59,0.032
2019-12-29 06:29:59,0.032
2019-12-29 06:31:59,0.033
2019-12-29 06:33:59,0.033
2019-12-29 06:35:59,0.033
2019-12-29 06:37:59,0.033
2019-12-29 06:39:59,0.034
2019-12-29 06:41:59,0.034
2019-12-29 06:43:59,0.033
2019-12-29 06:45:59,0.033
2019-12-29 06:47:59,0.032
2019-12-29 06:49:59,0.032
2019-12-29 06:51:59,0.032
2019-12-29 06:53:59,0.031
2019-12-29 06:55:59,0.032
2019-12-29 06:57:59,0.033
2019-12-29 06:59:59,0.035
2019-12-29 07:01:59,0.034
2019-12-29 07:03:59,0.036
2019-12-29 07:05:59,0.037
2019-12-29 07:07:59,0.034
2019-12-29 07:09:59,0.032
2019-12-29 07:11:59,0.032
2019-12-29 07:13:59,0.031
2019-12-29 07:15:59,0.03
2019-12-29 07:17:59,0.031
2019-12-29 07:19:59,0.032
2019-12-29 07:21:59,0.033
2019-12-29 07:23:59,0.032
2019-12-29 07:25:59,0.034
2019-12-29 07:27:59,0.034
2019-12-29 07:29:59,0.033
2019-12-29 07:31:59,0.033
2019-12-29 07:33:59,0.034
2019-12-29 07:35:59,0.036
2019-12-29 07:37:59,0.042
2019-12-29 07:39:59,0.045
2019-12-29 07:41:59,0.041
2019-12-29 07:43:59,0.039
2019-12-29 07:45:59,0.047
2019-12-29 07:47:59,0.053
2019-12-29 07:49:59,0.041
2019-12-29 07:51:59,0.039
2019-12-29 07:53:59,0.042
2019-12-29 07:55:59,0.037
2019-12-29 07:57:59,0.034
2019-12-29 07:59:59,0.038
2019-12-29 08:01:59,0.035
2019-12-29 08:03:59,0.033
2019-12-29 08:05:59,0.034
2019-12-29 08:07:59,0.034
2019-12-29 08:09:59,0.034
2019-12-29 08:11:59,0.035
2019-12-29 08:13:59,0.034
2019-12-29 08:15:59,0.034
2019-12-29 08:17:59,0.034
2019-12-29 08:19:59,0.034
2019-12-29 08:21:59,0.034
2019-12-29 08:23:59,0.033
2019-12-29 08:25:59,0.034
2019-12-29 08:27:59,0.04
2019-12-29 08:29:59,0.037
2019-12-29 08:31:59,0.035
2019-12-29 08:33:59,0.033
2019-12-29 08:35:59,0.034
2019-12-29 08:37:59,0.034
2019-12-29 08:39:59,0.036
2019-12-29 08:41:59,0.035
2019-12-29 08:43:59,0.034
2019-12-29 08:45:59,0.034
2019-12-29 08:47:59,0.035
2019-12-29 08:49:59,0.035
2019-12-29 08:51:59,0.035
2019-12-29 08:53:59,0.035
2019-12-29 08:55:59,0.036
2019-12-29 08:57:59,0.036
2019-12-29 08:59:59,0.036
2019-12-29 09:01:59,0.036
2019-12-29 09:03:59,0.036
2019-12-29 09:05:59,0.036
2019-12-29 09:07:59,0.036
2019-12-29 09:09:59,0.037
2019-12-29 09:11:59,0.036
2019-12-29 09:13:59,0.036
2019-12-29 09:15:59,0.036
2019-12-29 09:17:59,0.036
2019-12-29 09:19:59,0.036
2019-12-29 09:21:59,0.04
2019-12-29 09:23:59,0.044
2019-12-29 09:25:59,0.038
2019-12-29 09:27:59,0.036
2019-12-29 09:29:59,0.036
2019-12-29 09:31:59,0.035
2019-12-29 09:33:59,0.035
2019-12-29 09:35:59,0.037
2019-12-29 09:37:59,0.037
2019-12-29 09:39:59,0.035
2019-12-29 09:41:59,0.035
2019-12-29 09:43:59,0.035
2019-12-29 09:45:59,0.034
2019-12-29 09:47:59,0.034
